day,date,time,operator,branch,driver,temperature,bill,pizzas
Friday,16-May-14,14.889294256391404,Melissa,East,Luigi,69.2779374724513,34.5,3
Friday,16-May-14,21.969011496960555,Laura,East,Mario,77.71661464082112,47.7,6
Friday,16-May-14,23.870025992613073,Laura,Centre,Salvatore,54.51868826309568,48.4,3
Friday,16-May-14,35.198024836566155,Melissa,East,Mario,66.36338973144304,34.9,4
Friday,16-May-14,19.733071855765022,Melissa,Centre,Luigi,65.99581123268769,53.7,6
Friday,16-May-14,24.457099488453828,Melissa,West,Salvatore,61.582799561421005,45.6,7
Friday,16-May-14,31.684771540672134,Laura,Centre,Bruno,56.493499114077466,51.1,5
Friday,16-May-14,37.957641541823286,Melissa,East,Salvatore,72.06933095968023,30.4,1
Friday,16-May-14,34.50970361867799,Melissa,West,Mario,78.03368362081869,42.2,4
Friday,16-May-14,31.21426199233891,Melissa,East,Salvatore,64.37203110278674,51.3,2
Friday,16-May-14,28.07038204177374,Melissa,West,Salvatore,59.9572336361189,39.2,3
Friday,16-May-14,35.66054230531983,Melissa,East,Salvatore,67.74711455378215,37.4,4
Friday,16-May-14,36.53871857850915,Melissa,Centre,Bruno,61.96735332355011,63.5,4
Friday,16-May-14,28.09519672267428,Laura,West,Salvatore,76.18703744647553,39.7,6
Friday,16-May-14,33.0499095784651,Laura,Centre,Mario,59.94217744741641,45.9,4
Friday,16-May-14,24.652593563800288,Laura,West,Salvatore,72.9654026325994,51.1,2
Friday,16-May-14,32.28915752261841,Laura,Centre,Bruno,64.78560645540367,43.1,4
Friday,16-May-14,26.27586376229821,Melissa,West,Salvatore,56.59227698123373,41.8,4
Friday,16-May-14,27.220603373123065,Laura,Centre,Bruno,65.35171205192447,51.9,2
Friday,16-May-14,35.750670471696964,Melissa,Centre,Bruno,54.15839597872137,49.1,2
Friday,16-May-14,35.52813135289886,Laura,West,Luigi,49.858711140602075,51.8,4
Friday,16-May-14,24.61933261508629,Laura,West,Bruno,63.80776858796817,43.9,3
Friday,16-May-14,25.277058548135795,Melissa,East,Mario,58.455069332478374,39.8,2
Friday,16-May-14,36.679096911902796,Laura,West,Bruno,78.16684328872624,50.7,6
Friday,16-May-14,31.128302427914296,Melissa,West,Mario,70.9432697309057,46.3,8
Friday,16-May-14,27.74161106677569,Laura,Centre,Luigi,64.88032469029707,37.7,2
Friday,16-May-14,31.270958709732174,Melissa,East,Mario,55.8338895281551,49.2,2
Friday,16-May-14,24.888053466107248,Melissa,Centre,Bruno,60.47945552473124,38.0,6
Friday,16-May-14,25.714257794370145,Laura,East,Mario,61.23689005759685,50.7,2
Friday,16-May-14,36.41421137760256,Melissa,Centre,Mario,67.55768422162267,52.5,4
Friday,16-May-14,28.32844250612398,Laura,Centre,Bruno,67.35036132358283,59.0,4
Friday,16-May-14,29.942832290126862,Laura,East,Mario,66.8370671117992,27.4,1
Friday,16-May-14,30.80537483825168,Laura,East,Luigi,65.81185310673736,49.5,4
Friday,16-May-14,19.28290254000128,Laura,Centre,Mario,56.9286280371177,38.4,3
Friday,16-May-14,29.601064472277102,Melissa,East,Luigi,64.90906511976361,30.6,3
Friday,16-May-14,33.20820030644426,Melissa,West,Mario,72.98052521847983,31.8,2
Friday,16-May-14,32.23112403134514,Melissa,West,Bruno,62.19613183603865,70.1,5
Friday,16-May-14,26.91632973482078,Melissa,West,Salvatore,59.84637259249358,39.2,3
Friday,16-May-14,32.452504852939164,Laura,East,Salvatore,68.29972262441525,53.9,2
Saturday,17-May-14,23.111466727235765,Laura,West,Domenico,66.99274804520023,39.0,2
Saturday,17-May-14,27.651456743809703,Laura,West,Salvatore,57.138553304537275,41.2,1
Saturday,17-May-14,28.041251565367613,Melissa,East,Bruno,62.942631700673964,42.9,2
Saturday,17-May-14,33.38406596451309,Melissa,East,Salvatore,66.77910183236685,37.6,4
Saturday,17-May-14,28.76767650695834,Laura,East,Domenico,62.500463821039645,28.0,1
Saturday,17-May-14,30.45569425661216,Laura,East,Domenico,67.04660263183285,64.4,1
Saturday,17-May-14,33.05758292318868,Laura,East,Domenico,60.56563787553392,12.4,1
Saturday,17-May-14,26.54942238306357,Laura,West,Bruno,65.75892408694033,61.2,4
Saturday,17-May-14,34.40385036869192,Laura,East,Domenico,66.77037986736319,19.5,1
Saturday,17-May-14,36.337655150900346,Laura,Centre,Bruno,67.02963430122445,49.1,3
Saturday,17-May-14,29.96437199144837,Melissa,Centre,Luigi,57.34871444942234,49.7,2
Saturday,17-May-14,30.488290425115174,Laura,East,Domenico,62.16193993594108,21.0,1
Saturday,17-May-14,29.861367395836393,Laura,East,Luigi,63.940113119324295,38.3,5
Saturday,17-May-14,37.18987210230068,Laura,Centre,Bruno,67.65246738982542,40.1,3
Saturday,17-May-14,29.117706733585106,Melissa,West,Bruno,68.72426390945164,47.3,3
Saturday,17-May-14,34.847217294207724,Melissa,East,Luigi,58.861561284148614,35.4,2
Saturday,17-May-14,27.122853560380587,Melissa,Centre,Bruno,54.99505504515632,47.4,2
Saturday,17-May-14,33.93329879762158,Melissa,West,Luigi,55.16514861281204,41.4,4
Saturday,17-May-14,31.56488353463361,Melissa,West,Bruno,60.75923620650671,57.8,2
Saturday,17-May-14,36.46358340494142,Laura,East,Domenico,81.60439959536207,53.6,2
Saturday,17-May-14,32.84648195611064,Melissa,West,Luigi,57.61974715638995,39.7,2
Saturday,17-May-14,27.06355296384797,Melissa,West,Luigi,68.57682775152084,50.5,3
Saturday,17-May-14,31.11172798132316,Melissa,West,Mario,68.7642717543674,45.7,2
Saturday,17-May-14,43.06518798456873,Laura,East,Salvatore,58.78149194202531,40.9,3
Saturday,17-May-14,36.79923969055764,Melissa,West,Salvatore,67.43870193714368,53.5,4
Saturday,17-May-14,30.21510574936619,Laura,Centre,Luigi,51.34574607061772,58.0,3
Saturday,17-May-14,23.8504775121708,Melissa,Centre,Luigi,75.60669135945756,58.5,2
Saturday,17-May-14,36.851784864671856,Melissa,Centre,Bruno,53.60200712582826,48.2,6
Saturday,17-May-14,50.14744833072164,Melissa,West,Salvatore,63.12421451943487,47.0,2
Saturday,17-May-14,25.34180512617879,Laura,West,Bruno,55.22076042245872,50.4,2
Saturday,17-May-14,22.396024410890607,Laura,West,Luigi,65.55445056078727,45.7,5
Saturday,17-May-14,34.9008551468616,Laura,Centre,Domenico,62.45724959998583,31.7,4
Saturday,17-May-14,32.10111338622579,Melissa,East,Domenico,66.95658068979834,30.8,1
Saturday,17-May-14,30.258211055181803,Melissa,Centre,Bruno,57.557664677409065,50.1,5
Saturday,17-May-14,36.89292721683618,Melissa,East,Salvatore,57.16737627998263,59.2,3
Saturday,17-May-14,33.287582978632805,Melissa,West,Luigi,69.64148544982015,60.4,4
Saturday,17-May-14,40.4248681789993,Melissa,West,Salvatore,65.77744558320505,37.9,3
Saturday,17-May-14,26.359920344855016,Laura,West,Salvatore,67.24446280013294,41.0,4
Saturday,17-May-14,21.443576214241173,Melissa,East,Bruno,61.33762003795765,59.5,3
Saturday,17-May-14,35.459623776805174,Melissa,Centre,Bruno,67.15209409239725,46.4,2
Saturday,17-May-14,24.9521995299884,Melissa,Centre,Bruno,64.90678382915158,35.9,3
Saturday,17-May-14,25.457019046006767,Melissa,Centre,Bruno,65.28211081543418,50.2,3
Saturday,17-May-14,34.1800121653851,Melissa,West,Salvatore,60.46354060308097,36.7,3
Saturday,17-May-14,23.2718987194809,Melissa,East,Luigi,66.55313752510578,47.7,2
Saturday,17-May-14,34.338405665312074,Melissa,East,Salvatore,63.43927181018206,43.6,4
Saturday,17-May-14,30.369555165842375,Laura,East,Bruno,63.653061672667256,36.1,3
Saturday,17-May-14,24.626038817488407,Laura,West,Salvatore,72.46404172963045,44.5,2
Saturday,17-May-14,23.878912856626982,Laura,Centre,Luigi,56.64568159641032,51.0,2
Saturday,17-May-14,16.365757226320866,Laura,West,Bruno,59.45133291105983,53.3,3
Saturday,17-May-14,24.665472170832505,Melissa,Centre,Luigi,65.59875452518713,24.8,1
Saturday,17-May-14,39.582937620858004,Melissa,East,Luigi,64.2394823141508,15.7,1
Saturday,17-May-14,27.99763522610956,Laura,West,Domenico,66.52900468583273,31.8,2
Sunday,18-May-14,24.17876233653592,Laura,East,Domenico,53.99734955845162,36.2,2
Sunday,18-May-14,27.639462166061243,Laura,East,Domenico,64.47286611391968,39.6,3
Sunday,18-May-14,19.093135617995287,Laura,Centre,Salvatore,64.14433726599914,25.8,6
Sunday,18-May-14,35.173715252414176,Laura,Centre,Mario,71.23280284900393,45.8,1
Sunday,18-May-14,42.466643551103026,Melissa,Centre,Luigi,58.672011282175035,31.0,4
Sunday,18-May-14,29.45505378158916,Laura,East,Domenico,61.679995968038966,28.2,1
Sunday,18-May-14,38.37870522132448,Melissa,Centre,Mario,61.82842115098858,63.3,4
Sunday,18-May-14,27.368213359535886,Laura,West,Domenico,70.94703935458561,50.0,3
Sunday,18-May-14,34.68858709846282,Melissa,Centre,Salvatore,66.26709821838628,45.4,4
Sunday,18-May-14,26.304944831695426,Melissa,West,Bruno,66.1041421148088,46.1,4
Sunday,18-May-14,23.585010579228893,Melissa,East,Domenico,77.38888139211389,45.5,3
Sunday,18-May-14,26.591939071309795,Melissa,East,Luigi,76.96198565151009,25.9,5
Sunday,18-May-14,20.377268043712792,Laura,East,Domenico,69.99868277513596,47.0,1
Sunday,18-May-14,29.612104415538898,Melissa,West,Domenico,72.46020597438816,30.8,7
Sunday,18-May-14,24.74314287633338,Melissa,West,Mario,81.37057995150823,34.5,2
Sunday,18-May-14,21.902985071873225,Laura,East,Domenico,60.336635376790106,36.7,2
Sunday,18-May-14,34.83567943584262,Laura,East,Mario,56.94293330247776,50.9,4
Sunday,18-May-14,31.21763294481617,Melissa,West,Domenico,63.70833216591946,26.7,2
Sunday,18-May-14,24.856311704932946,Melissa,Centre,Luigi,68.5461663814492,34.1,4
Sunday,18-May-14,35.28424469409217,Melissa,East,Luigi,65.20815370917403,42.3,3
Sunday,18-May-14,15.485560786460544,Laura,West,Bruno,71.61987462665674,56.8,2
Sunday,18-May-14,30.840595343113122,Melissa,West,Salvatore,62.11486697664956,51.0,4
Sunday,18-May-14,32.34065904130368,Melissa,West,Mario,77.67760393616031,58.8,3
Sunday,18-May-14,26.001362026869426,Melissa,East,Domenico,82.49960536827369,26.3,1
Sunday,18-May-14,24.17697133005148,Melissa,East,Domenico,66.94706914334428,36.5,2
Sunday,18-May-14,29.56631007754665,Laura,West,Domenico,68.11709699156444,32.6,1
Sunday,18-May-14,30.17250523128395,Melissa,East,Domenico,59.70120917834143,22.0,2
Sunday,18-May-14,32.79061763501929,Laura,Centre,Bruno,59.92109841355589,58.3,4
Sunday,18-May-14,28.959234985382015,Laura,Centre,Domenico,61.1040690683741,31.5,1
Sunday,18-May-14,36.36029532938704,Melissa,East,Domenico,54.302618684348744,31.8,2
Sunday,18-May-14,33.013924251941035,Laura,West,Salvatore,65.20030074180589,54.4,5
Sunday,18-May-14,27.885518495215504,Melissa,East,Domenico,59.20553650649939,46.4,3
Sunday,18-May-14,27.22121035438656,Laura,East,Mario,62.03412974718235,28.8,1
Sunday,18-May-14,24.987041859164236,Laura,Centre,Mario,67.00093605471783,39.7,2
Sunday,18-May-14,40.20510332254983,Laura,East,Domenico,74.54960847276745,13.9,1
Sunday,18-May-14,27.889620787020696,Laura,West,Bruno,78.1856674530756,41.2,3
Sunday,18-May-14,35.55846628301664,Laura,West,Luigi,77.26670432362808,48.2,3
Sunday,18-May-14,14.403847585259676,Melissa,West,Bruno,69.76556034695163,44.6,2
Sunday,18-May-14,27.501497575813108,Melissa,Centre,Bruno,58.9349408483817,60.9,3
Sunday,18-May-14,31.513873323828125,Laura,East,Salvatore,64.04126956337332,35.5,3
Sunday,18-May-14,36.83356943825311,Laura,Centre,Salvatore,76.14305480061688,49.3,3
Sunday,18-May-14,28.639356360169163,Melissa,Centre,Domenico,67.01746153647302,41.4,1
Sunday,18-May-14,37.995270115365145,Laura,West,Bruno,69.40422649469572,46.5,3
Sunday,18-May-14,22.44927516949696,Melissa,East,Luigi,65.83021518010145,20.3,1
Sunday,18-May-14,27.820596479063603,Laura,Centre,Domenico,62.4967552813433,52.9,6
Monday,19-May-14,34.240982492898326,Laura,Centre,Bruno,72.65089129857904,39.9,3
Monday,19-May-14,33.28409136403019,Laura,West,Salvatore,64.71119055960826,63.1,3
Monday,19-May-14,34.311405629971674,Laura,West,Salvatore,64.87161034928707,70.7,5
Monday,19-May-14,32.039981369987544,Laura,Centre,Bruno,68.23836094885789,40.4,2
Monday,19-May-14,26.480894250087623,Laura,West,Bruno,58.439696730304405,49.1,4
Monday,19-May-14,28.11361307124584,Laura,West,Bruno,61.44760432361387,36.4,4
Monday,19-May-14,34.21495100434058,Laura,East,Bruno,64.29409246443423,28.6,2
Monday,19-May-14,35.84335941781748,Laura,Centre,Salvatore,72.31572497530466,40.0,3
Monday,19-May-14,26.785604868558522,Laura,East,Bruno,58.04277335608389,20.9,2
Monday,19-May-14,26.3094617358652,Laura,East,Salvatore,65.626610156477,38.1,2
Monday,19-May-14,28.441862162032887,Laura,West,Salvatore,63.19771532322978,43.2,4
Monday,19-May-14,28.75146163322239,Laura,West,Salvatore,58.67813378765322,49.9,2
Monday,19-May-14,24.85697359294274,Laura,Centre,Salvatore,65.73226044594689,52.5,2
Monday,19-May-14,33.296147885898826,Laura,West,Salvatore,71.20365611393152,36.2,3
Monday,19-May-14,25.911097921293578,Laura,East,Bruno,66.62634702900016,15.9,2
Monday,19-May-14,28.243892149690048,Laura,Centre,Salvatore,49.41454060712171,42.0,3
Monday,19-May-14,26.13515774942219,Laura,East,Bruno,67.5913901004118,9.1,1
Monday,19-May-14,24.936486744478533,Laura,West,Salvatore,61.97982007775351,34.8,2
Monday,19-May-14,18.152967860097068,Laura,Centre,Salvatore,59.141487404038294,37.8,2
Monday,19-May-14,32.893601322492785,Laura,West,Salvatore,52.40291294692248,51.4,5
Monday,19-May-14,37.55605475855368,Laura,West,Salvatore,69.74823168112262,59.6,2
Monday,19-May-14,33.075088127922136,Laura,West,Salvatore,65.56282901450638,43.1,3
Monday,19-May-14,38.314065919538336,Laura,Centre,Salvatore,59.09419307536528,54.8,5
Monday,19-May-14,31.040703967605413,Laura,East,Bruno,66.48314146120299,42.0,1
Monday,19-May-14,34.53183068399442,Laura,West,Bruno,65.69595226867933,66.1,3
Monday,19-May-14,34.095322647314894,Laura,Centre,Salvatore,76.70371162891122,56.8,6
Monday,19-May-14,24.818273307684738,Laura,West,Salvatore,64.29965970218792,37.1,2
Monday,19-May-14,18.83425891475253,Laura,East,Salvatore,64.99759617776306,42.1,4
Monday,19-May-14,35.16591802180302,Laura,Centre,Bruno,67.43647118302214,65.8,4
Monday,19-May-14,22.805486158995127,Laura,West,Bruno,75.30757766313427,55.7,4
Monday,19-May-14,30.6698761140859,Laura,West,Bruno,54.93432503443302,57.3,3
Monday,19-May-14,31.811173268393574,Laura,Centre,Bruno,65.11411820116831,46.1,3
Monday,19-May-14,27.71992991026161,Laura,East,Bruno,76.15715160597352,35.5,1
Monday,19-May-14,36.43644381595363,Laura,West,Salvatore,60.617174215734046,36.4,2
Monday,19-May-14,21.578946840708127,Laura,West,Salvatore,66.85461377258801,41.0,3
Monday,19-May-14,38.57983398995086,Laura,East,Salvatore,55.75100493143665,46.2,2
Monday,19-May-14,28.564294560470728,Laura,West,Bruno,65.76693163790007,38.4,4
Monday,19-May-14,32.89598041024223,Laura,Centre,Salvatore,66.09025502110289,45.7,4
Tuesday,20-May-14,30.61934685944961,Melissa,East,Bruno,61.167837110188344,45.6,2
Tuesday,20-May-14,34.154366848100175,Melissa,Centre,Mario,69.76276994107236,38.4,4
Tuesday,20-May-14,31.92762599826611,Melissa,West,Bruno,63.12825566742881,39.3,3
Tuesday,20-May-14,26.300806349669823,Melissa,West,Bruno,59.09908742463394,27.8,3
Tuesday,20-May-14,22.221331464641825,Melissa,Centre,Mario,69.24501191338075,35.1,5
Tuesday,20-May-14,19.182146641793803,Melissa,East,Bruno,77.28079508430355,35.1,1
Tuesday,20-May-14,27.526888186231666,Melissa,West,Mario,62.97329409520928,41.8,3
Tuesday,20-May-14,19.865792079923338,Melissa,East,Bruno,56.45761450738922,45.4,5
Tuesday,20-May-14,28.774446208893576,Melissa,Centre,Bruno,58.7764743402136,53.6,4
Tuesday,20-May-14,33.48226483448396,Melissa,East,Mario,54.38382874809115,34.6,4
Tuesday,20-May-14,35.2281791431356,Melissa,West,Bruno,67.5558331177936,63.6,4
Tuesday,20-May-14,35.05599614076684,Melissa,Centre,Mario,57.38756752345644,71.7,2
Tuesday,20-May-14,33.16888452200789,Melissa,East,Mario,61.07719050650627,34.3,5
Tuesday,20-May-14,42.971718876061075,Melissa,Centre,Bruno,61.21393161325674,55.7,3
Tuesday,20-May-14,21.574757432644912,Melissa,East,Bruno,68.06493934778796,36.8,2
Tuesday,20-May-14,17.582459711155657,Melissa,Centre,Mario,66.11957437266878,27.8,3
Tuesday,20-May-14,29.734844795693327,Melissa,West,Mario,53.805180880974724,28.4,2
Tuesday,20-May-14,36.16143244240863,Melissa,Centre,Bruno,58.93563382259786,37.0,3
Tuesday,20-May-14,16.531157337971443,Melissa,East,Bruno,65.21290571449327,44.2,6
Tuesday,20-May-14,30.97176057955816,Melissa,East,Mario,77.75919235195202,47.7,2
Tuesday,20-May-14,26.09241679376741,Melissa,West,Mario,64.54151694470472,36.2,3
Tuesday,20-May-14,27.184338771457877,Melissa,East,Bruno,63.50232455079065,37.9,7
Tuesday,20-May-14,28.36967814438604,Melissa,Centre,Bruno,64.8301225961212,60.8,5
Tuesday,20-May-14,22.251814890828964,Melissa,Centre,Bruno,56.40934191788446,39.0,4
Tuesday,20-May-14,32.61857139104044,Melissa,Centre,Bruno,62.93744100934539,25.7,2
Tuesday,20-May-14,22.729477235907897,Melissa,East,Mario,70.55795761725929,37.5,4
Tuesday,20-May-14,28.39170478194357,Melissa,West,Bruno,64.9662997983729,50.0,4
Tuesday,20-May-14,22.977063932847656,Melissa,West,Bruno,70.57989147406622,35.0,3
Tuesday,20-May-14,27.298802183222765,Melissa,Centre,Mario,64.44916936178696,57.7,3
Tuesday,20-May-14,23.436951621712907,Melissa,Centre,Bruno,75.12657398410444,50.3,4
Tuesday,20-May-14,33.4185082941537,Melissa,Centre,Bruno,61.681492019355,40.4,3
Tuesday,20-May-14,30.71440308913669,Melissa,West,Mario,56.545992731073206,42.9,4
Tuesday,20-May-14,26.25249014839705,Melissa,Centre,Bruno,62.22813872804989,52.9,4
Tuesday,20-May-14,32.18822691366822,Melissa,East,Bruno,67.34736318187899,54.0,2
Tuesday,20-May-14,29.918051913364593,Melissa,Centre,Bruno,78.0593210255717,53.1,2
Tuesday,20-May-14,27.71118234532036,Melissa,Centre,Bruno,77.11243420525877,54.4,6
Wednesday,21-May-14,34.28089905640344,Laura,West,Mario,65.82401965277333,41.9,2
Wednesday,21-May-14,22.780353998039214,Melissa,Centre,Salvatore,54.66357539510455,51.5,3
Wednesday,21-May-14,23.37569980916777,Melissa,West,Mario,53.39471774385997,45.3,3
Wednesday,21-May-14,34.46171216539323,Melissa,East,Salvatore,62.568016800521704,27.6,2
Wednesday,21-May-14,27.910258529226013,Laura,West,Mario,70.22492263884308,44.1,2
Wednesday,21-May-14,44.467173486992394,Laura,West,Salvatore,64.57593736722957,46.6,4
Wednesday,21-May-14,19.15518297846296,Melissa,East,Mario,54.35552202015997,27.6,1
Wednesday,21-May-14,22.293232264794927,Melissa,Centre,Salvatore,70.45842798347013,54.3,7
Wednesday,21-May-14,29.812335638055547,Laura,Centre,Mario,64.23484885056779,44.2,6
Wednesday,21-May-14,29.52030270636523,Laura,East,Salvatore,81.78178487741394,52.7,2
Wednesday,21-May-14,28.403637039308286,Laura,West,Mario,68.96193910697825,44.7,3
Wednesday,21-May-14,21.284017418060092,Melissa,Centre,Mario,69.09998080492757,42.9,3
Wednesday,21-May-14,30.234981377618784,Melissa,West,Mario,64.33278910593715,56.3,3
Wednesday,21-May-14,39.551047540068225,Laura,East,Mario,60.819925217635934,26.1,1
Wednesday,21-May-14,24.862807501982328,Melissa,Centre,Mario,65.16709240083121,75.0,4
Wednesday,21-May-14,17.242465469871824,Melissa,West,Mario,79.8979007950505,45.1,5
Wednesday,21-May-14,23.837977315048352,Melissa,West,Salvatore,69.40561535776652,43.5,3
Wednesday,21-May-14,38.01225035977993,Melissa,East,Mario,50.72749882683972,51.3,4
Wednesday,21-May-14,18.46340325769945,Melissa,East,Mario,63.170364272097466,46.9,2
Wednesday,21-May-14,22.63632173647817,Melissa,West,Salvatore,74.65840243399805,53.3,5
Wednesday,21-May-14,29.086740934042968,Laura,East,Mario,64.59917744598437,36.9,2
Wednesday,21-May-14,32.15260581625397,Laura,East,Mario,67.13657457916946,31.9,2
Wednesday,21-May-14,31.215564516195194,Laura,East,Mario,62.43221887108389,29.7,1
Wednesday,21-May-14,27.673102832118172,Melissa,Centre,Mario,64.57666543999329,39.3,4
Wednesday,21-May-14,21.52009824756044,Laura,East,Mario,68.13417616699307,24.9,1
Wednesday,21-May-14,38.085182954691966,Laura,East,Mario,76.62943390767106,54.7,4
Wednesday,21-May-14,40.174342111198136,Laura,West,Salvatore,65.20164159932847,29.7,1
Wednesday,21-May-14,25.07626789061423,Laura,East,Mario,70.86637839779486,48.5,2
Wednesday,21-May-14,37.078808732673934,Melissa,Centre,Mario,71.68488161079435,49.1,9
Wednesday,21-May-14,38.096334311818104,Melissa,Centre,Salvatore,63.337952898748156,69.3,3
Wednesday,21-May-14,27.007857908714836,Melissa,Centre,Salvatore,67.97525527731467,32.8,4
Wednesday,21-May-14,36.29008561445633,Melissa,West,Mario,72.00880127415795,38.7,3
Wednesday,21-May-14,28.842136446871944,Melissa,West,Salvatore,61.57806366793982,51.4,3
Thursday,22-May-14,30.97023668848825,Melissa,West,Salvatore,67.16950471104239,41.3,3
Thursday,22-May-14,29.73560279917417,Melissa,East,Mario,60.33709064732872,68.9,5
Thursday,22-May-14,34.901440365299436,Laura,West,Mario,64.63600784260916,50.1,3
Thursday,22-May-14,43.65484879791231,Laura,Centre,Mario,67.90771003288178,48.3,3
Thursday,22-May-14,24.1075014887016,Melissa,West,Salvatore,72.485314320006,56.3,6
Thursday,22-May-14,26.59404155571349,Melissa,West,Salvatore,62.04536974036626,47.3,3
Thursday,22-May-14,36.61836383762443,Melissa,West,Mario,65.25565843845345,56.2,2
Thursday,22-May-14,30.153462951104174,Melissa,West,Mario,54.06629400587264,47.9,3
Thursday,22-May-14,23.711435560827933,Laura,East,Mario,72.1790516281522,40.2,2
Thursday,22-May-14,13.754780164016342,Melissa,Centre,Mario,65.1571678780554,46.0,3
Thursday,22-May-14,34.139214241726776,Melissa,West,Mario,61.846789452730256,31.7,1
Thursday,22-May-14,25.79398922134365,Laura,East,Salvatore,70.1203971930292,44.5,7
Thursday,22-May-14,17.67173117212,Laura,East,Salvatore,54.12565361664966,47.9,2
Thursday,22-May-14,34.30861128577381,Melissa,East,Salvatore,66.90933488714879,48.4,2
Thursday,22-May-14,44.040003921139096,Melissa,East,Bruno,69.84602192015242,43.5,2
Thursday,22-May-14,45.19064370190528,Laura,West,Salvatore,70.2591882392171,32.1,2
Thursday,22-May-14,32.17344268813355,Laura,East,Mario,66.15029478220039,27.2,2
Thursday,22-May-14,35.08424542627477,Laura,West,Mario,69.46583789869582,53.7,4
Thursday,22-May-14,23.043701255538764,Laura,West,Mario,69.2781308154794,60.3,4
Thursday,22-May-14,23.888973175991783,Laura,West,Salvatore,60.45900190904489,47.4,4
Thursday,22-May-14,21.27042058970544,Melissa,West,Mario,66.29258646279722,47.8,2
Thursday,22-May-14,22.665737885042194,Laura,Centre,Salvatore,54.15935211882937,56.6,4
Thursday,22-May-14,32.513448604400075,Melissa,East,Mario,72.95721202347605,26.3,2
Thursday,22-May-14,24.137108957520212,Laura,West,Mario,58.90761167112414,36.3,3
Thursday,22-May-14,32.58629742217719,Laura,East,Mario,74.04981900102666,25.9,2
Thursday,22-May-14,27.07793251857112,Melissa,West,Bruno,59.92560377852269,52.2,9
Thursday,22-May-14,37.60423505835606,Laura,Centre,Mario,70.18914738687857,61.3,4
Thursday,22-May-14,32.67790140798989,Laura,Centre,Bruno,72.74331851135895,44.4,4
Thursday,22-May-14,38.691605994644604,Melissa,East,Salvatore,66.08695344941451,46.5,2
Thursday,22-May-14,24.74724754462539,Melissa,Centre,Salvatore,60.409925828429785,60.4,2
Thursday,22-May-14,25.06639665296493,Melissa,East,Bruno,68.41799974139639,39.6,3
Thursday,22-May-14,21.965804897677813,Laura,East,Bruno,62.42631648768239,31.3,1
Thursday,22-May-14,24.8615551487121,Laura,Centre,Salvatore,57.18410484753122,44.8,4
Thursday,22-May-14,22.69359507307456,Melissa,East,Mario,69.03950067460468,39.5,4
Thursday,22-May-14,11.547246375881492,Laura,Centre,Mario,61.11582377636601,48.5,3
Thursday,22-May-14,28.295032034180533,Melissa,Centre,Bruno,74.20184097079499,61.2,4
Friday,23-May-14,29.92610695958009,Melissa,East,Mario,78.6460240385084,27.9,2
Friday,23-May-14,28.02463259570573,Laura,East,Bruno,71.1498379834784,30.4,1
Friday,23-May-14,14.964755097146414,Melissa,West,Salvatore,63.96976292865621,25.9,1
Friday,23-May-14,32.050167380188704,Melissa,Centre,Bruno,63.00429907747246,50.1,4
Friday,23-May-14,30.963375465743088,Melissa,Centre,Mario,74.28948794152298,38.7,3
Friday,23-May-14,40.82453099385556,Laura,East,Luigi,53.2441949748165,37.3,2
Friday,23-May-14,31.55388606519938,Melissa,West,Luigi,62.419245910553634,43.9,4
Friday,23-May-14,25.13774884704269,Melissa,Centre,Mario,59.52559313202964,50.5,5
Friday,23-May-14,14.109413418203195,Melissa,East,Luigi,67.59259511795712,31.1,2
Friday,23-May-14,31.636523209639172,Melissa,East,Mario,60.01333428593029,57.6,2
Friday,23-May-14,31.23519310683567,Melissa,West,Salvatore,61.49983615346208,44.6,3
Friday,23-May-14,28.80652382763529,Melissa,West,Salvatore,56.572514000408354,56.6,6
Friday,23-May-14,26.903259012425604,Melissa,East,Mario,78.11557706612692,50.2,1
Friday,23-May-14,34.69993106502523,Melissa,Centre,Luigi,72.80768648896003,45.5,2
Friday,23-May-14,26.98659569414929,Laura,West,Mario,64.95558004227438,62.7,5
Friday,23-May-14,33.22988449936667,Melissa,East,Salvatore,66.4312971702612,39.0,2
Friday,23-May-14,30.437477072191125,Laura,Centre,Bruno,65.05773396761953,51.8,3
Friday,23-May-14,26.80402838109045,Melissa,East,Mario,54.414726589268504,42.6,3
Friday,23-May-14,30.566949674622727,Melissa,Centre,Bruno,67.76698982709253,64.9,5
Friday,23-May-14,22.796511822159328,Melissa,West,Salvatore,84.13596291333457,64.5,5
Friday,23-May-14,33.74779266654504,Laura,Centre,Salvatore,54.7268423429231,43.5,3
Friday,23-May-14,30.9675464359619,Melissa,West,Bruno,72.58469920364622,43.5,4
Friday,23-May-14,21.14847843274258,Laura,East,Luigi,59.03525936564641,46.6,2
Friday,23-May-14,33.592667198457,Melissa,Centre,Mario,74.18269425311881,46.6,3
Friday,23-May-14,31.510637793744834,Laura,East,Luigi,61.90810773397458,36.4,3
Friday,23-May-14,28.3989499563915,Laura,East,Luigi,72.03063001137855,38.6,3
Friday,23-May-14,27.956258575037193,Melissa,East,Bruno,59.866403397910865,28.6,3
Friday,23-May-14,37.75828692871197,Laura,West,Salvatore,66.62512818366544,53.5,4
Friday,23-May-14,30.41245495187389,Melissa,Centre,Mario,69.2668385198159,49.2,3
Friday,23-May-14,31.555885985074788,Melissa,Centre,Salvatore,59.107714181060324,50.5,4
Friday,23-May-14,30.224903899988995,Melissa,West,Salvatore,75.26000545085715,51.1,4
